"ID","date","link","text","score","value"
310,"6/18/2016","/KimKardashian/status/744297932132749312","Im wearing this same costume today #Kimojispic.twitter.com/xqBsILaIiy",0,"Kim"
311,"6/18/2016","/KimKardashian/status/744297542150660096","We're having a mermaid party today and you can too, join us in Kim Kardashian Hollywood!pic.twitter.com/ojuqoCKBZH",0,"Kim"
312,"6/17/2016","/KimKardashian/status/743945046215405570","Obsessed w my Kimoji phone case! Not many left so get it now on my app or http://store.kimkardashianwest.com/  #KimojiMerchpic.twitter.com/Jorf6jBQiS",0,"Kim"
313,"6/17/2016","/KimKardashian/status/743843912234610688","Feelin myself on snap  Kim Kardashianpic.twitter.com/RSPQRdGq0i",0,"Kim"
314,"6/16/2016","/KimKardashian/status/743488451933200384","Kimoji wrapping paper launching today on my app and http://KimKardashianWest.com pic.twitter.com/n5WFOT5dvd",0,"Kim"
315,NA,NA,NA,NA,NA
316,NA,NA,NA,NA,NA
317,NA,NA,NA,NA,NA
318,NA,NA,NA,NA,NA
319,NA,NA,NA,NA,NA
320,NA,NA,NA,NA,NA
321,NA,NA,NA,NA,NA
322,"6/15/2016","/KimKardashian/status/743089841605246977","Northie I love you so much I can't even explain it! Happy Birthday to my favorite mermaid!!!",3,"North"
323,NA,NA,NA,NA,NA
324,NA,NA,NA,NA,NA
325,NA,NA,NA,NA,NA
326,NA,NA,NA,NA,NA
327,NA,NA,NA,NA,NA
328,NA,NA,NA,NA,NA
329,NA,NA,NA,NA,NA
330,NA,NA,NA,NA,NA
331,NA,NA,NA,NA,NA
332,NA,NA,NA,NA,NA
333,NA,NA,NA,NA,NA
334,NA,NA,NA,NA,NA
335,NA,NA,NA,NA,NA
336,NA,NA,NA,NA,NA
337,NA,NA,NA,NA,NA
338,NA,NA,NA,NA,NA
339,"6/13/2016","/KimKardashian/status/742545946769133568","Nope he's up working on the tour designhttps://twitter.com/teamkanyedaily/status/742541421866045440 …",0,"Kanye"
340,"6/13/2016","/KimKardashian/status/742473982608211969","kimoji mood 
https://appsto.re/us/v2kQ_.i pic.twitter.com/G9giwUj0E4",0,"Kim"
341,NA,NA,NA,NA,NA
342,NA,NA,NA,NA,NA
343,NA,NA,NA,NA,NA
344,"6/13/2016","/KimKardashian/status/742291481122115603","So happy to be back!https://twitter.com/wannabelikekim/status/742285228123795456 …",1,"Kim"
345,"6/13/2016","/KimKardashian/status/742291303828856832","What's crazy is I just ran into the designer of these shoes Pierre Hardy at the airport! Told him these are my faveshttps://twitter.com/ultimatekimk/status/742092542200553472 …",0,"Kim"
346,NA,NA,NA,NA,NA
347,NA,NA,NA,NA,NA
348,NA,NA,NA,NA,NA
349,NA,NA,NA,NA,NA
350,NA,NA,NA,NA,NA
351,NA,NA,NA,NA,NA
352,NA,NA,NA,NA,NA
353,"6/10/2016","/KimKardashian/status/741332372214386688","THE WEEK IN KANYE: LIBRA + GEMINI FOREVER http://apple.co/1ID1KbZ pic.twitter.com/cUpJnkXJC1",0,"Kanye"
354,"6/9/2016","/KimKardashian/status/741031436694790144","#TBT: KANYE’S SURPRISE PARTY http://apple.co/1ID1KbZ pic.twitter.com/h8AUsVaLPR",0,"Kanye"
355,NA,NA,NA,NA,NA
356,NA,NA,NA,NA,NA
357,NA,NA,NA,NA,NA
358,"6/8/2016","/KimKardashian/status/740678351422001152","bad news is we don't have any more 12's but the good news is that's Kanye's size so he said u can have one of his.https://twitter.com/joebleedsblue/status/740667839196090368 …",0,"Kanye"
359,"6/8/2016","/KimKardashian/status/740668301454364673","What size shoe are u? I showed Kanye your tweets & he wants u to have a pair @mosedeph can't have them & you don'thttps://twitter.com/joebleedsblue/status/740634749488795649 …",0,"Kanye"
360,NA,NA,NA,NA,NA
361,NA,NA,NA,NA,NA
362,NA,NA,NA,NA,NA
363,NA,NA,NA,NA,NA
364,NA,NA,NA,NA,NA
365,NA,NA,NA,NA,NA
366,NA,NA,NA,NA,NA
367,"6/6/2016","/KimKardashian/status/739832386914004992","Last night was crazy! Kanye wished he could have performed last night!!!pic.twitter.com/WKsmoWSNOm",-1,"Kanye"
368,NA,NA,NA,NA,NA
369,NA,NA,NA,NA,NA
370,NA,NA,NA,NA,NA
371,NA,NA,NA,NA,NA
372,NA,NA,NA,NA,NA
373,NA,NA,NA,NA,NA
374,NA,NA,NA,NA,NA
375,"6/3/2016","/KimKardashian/status/738734480706277378","Listening to Kanye live on the radio with Big Boy!!! He's about to premiere the 1st single off Cruel Winter ",-1,"Kanye"
376,NA,NA,NA,NA,NA
377,NA,NA,NA,NA,NA
378,NA,NA,NA,NA,NA
379,"6/2/2016","/KimKardashian/status/738380020792496128","Be yourself and be professional....and be on time!!!!https://twitter.com/wannabelikekim/status/738353839833776128 …",0,"Kim"
380,NA,NA,NA,NA,NA
381,NA,NA,NA,NA,NA
382,NA,NA,NA,NA,NA
383,"6/1/2016","/KimKardashian/status/738140415522541568","Work it out! #Kimojipic.twitter.com/7bqM1L4NE1",1,"Kim"
384,"6/1/2016","/KimKardashian/status/738058703585169408","Okurrr! @khloekardashian this ones for you!pic.twitter.com/yQ7kLCihdN",0,"Khloe"
385,"6/1/2016","/KimKardashian/status/738035556773289984","The New Kimoji are out today! Download them now at the App Store!pic.twitter.com/kbvT15TtX7",0,"Kim"
386,"5/31/2016","/KimKardashian/status/737776875896872961","MOOD #Kimojipic.twitter.com/J8oiukWqcB",0,"Kim"
387,"5/31/2016","/KimKardashian/status/737710908638560258","So many new good Kimojis launching tomorrow!pic.twitter.com/8EPwY8RSHD",1,"Kim"
388,NA,NA,NA,NA,NA
389,"5/31/2016","/KimKardashian/status/737653817756377092","New Kimoji's coming soon!!!!pic.twitter.com/Un2yC7eLfR",0,"Kim"
390,NA,NA,NA,NA,NA
391,NA,NA,NA,NA,NA
392,"5/31/2016","/KimKardashian/status/737510065607843841","North isn't afraid of snap chat anymore! Follow me on snap @kimkardashian pic.twitter.com/RCqGFsUInN",-1,"North"
392,"5/31/2016","/KimKardashian/status/737510065607843841","North isn't afraid of snap chat anymore! Follow me on snap @kimkardashian pic.twitter.com/RCqGFsUInN",-1,"Kim"
393,NA,NA,NA,NA,NA
394,NA,NA,NA,NA,NA
395,NA,NA,NA,NA,NA
396,NA,NA,NA,NA,NA
397,NA,NA,NA,NA,NA
398,NA,NA,NA,NA,NA
399,NA,NA,NA,NA,NA
400,NA,NA,NA,NA,NA
401,NA,NA,NA,NA,NA
402,NA,NA,NA,NA,NA
403,NA,NA,NA,NA,NA
404,NA,NA,NA,NA,NA
405,NA,NA,NA,NA,NA
406,NA,NA,NA,NA,NA
407,NA,NA,NA,NA,NA
408,NA,NA,NA,NA,NA
409,NA,NA,NA,NA,NA
410,NA,NA,NA,NA,NA
411,NA,NA,NA,NA,NA
412,NA,NA,NA,NA,NA
413,"5/20/2016","/KimKardashian/status/733864516799205379","It's now 4:37 and I still can't sleep! Kanye is snorring. Should i snap this?",0,"Kanye"
414,NA,NA,NA,NA,NA
415,NA,NA,NA,NA,NA
416,NA,NA,NA,NA,NA
417,"5/19/2016","/KimKardashian/status/733460528438218753","Proud of my baby @kanyewest on @theellenshow #KanyeonEllenpic.twitter.com/XNjCYBDU1N",1,"Kanye"
418,NA,NA,NA,NA,NA
419,NA,NA,NA,NA,NA
420,NA,NA,NA,NA,NA
421,NA,NA,NA,NA,NA
422,NA,NA,NA,NA,NA
423,NA,NA,NA,NA,NA
424,NA,NA,NA,NA,NA
425,NA,NA,NA,NA,NA
426,NA,NA,NA,NA,NA
427,"5/17/2016","/KimKardashian/status/732524455902203904","Cannes we're here!  KimKardashianpic.twitter.com/TrBVqej492",0,"Kim"
428,NA,NA,NA,NA,NA
429,NA,NA,NA,NA,NA
430,NA,NA,NA,NA,NA
431,NA,NA,NA,NA,NA
432,"5/13/2016","/KimKardashian/status/731183521780244480","Omg this is so cute! I'm so trying this!https://twitter.com/khloekardashian/status/731178510518222848 …",1,"Khloe"
433,NA,NA,NA,NA,NA
434,NA,NA,NA,NA,NA
435,NA,NA,NA,NA,NA
436,NA,NA,NA,NA,NA
437,NA,NA,NA,NA,NA
438,"5/9/2016","/KimKardashian/status/729898700491898884","What's everyone up to tonight? Kanye & I are about to catch up on Empire!",0,"Kanye"
439,NA,NA,NA,NA,NA
440,NA,NA,NA,NA,NA
441,NA,NA,NA,NA,NA
442,NA,NA,NA,NA,NA
443,NA,NA,NA,NA,NA
444,NA,NA,NA,NA,NA
445,"5/8/2016","/KimKardashian/status/729470518672433152","Happy Mothers Day! I'm so lucky to have u as my mom. Always dressed as twins (I look cray w bangs I just cut). I Upic.twitter.com/guza96sRUA",2,"Kris"
446,"5/8/2016","/KimKardashian/status/729467167813599233","Happy Mothers Day to all of the moms out there! This job isn't easy but the best job in the world! Much respect",4,"Kris"
447,"5/8/2016","/KimKardashian/status/729460775643848704","Tonight on #KUWTK we're in NYC for Kanye's Yeezy show! 9/8c on E!pic.twitter.com/TMBEOzOW1K",0,"Kanye"
448,NA,NA,NA,NA,NA
449,NA,NA,NA,NA,NA
450,NA,NA,NA,NA,NA
451,NA,NA,NA,NA,NA
452,"5/7/2016","/KimKardashian/status/729032157042069504","Being away and living in the moment having no phone service was so amazing!",1,"Kris"
453,NA,NA,NA,NA,NA
454,NA,NA,NA,NA,NA
455,NA,NA,NA,NA,NA
456,NA,NA,NA,NA,NA
457,NA,NA,NA,NA,NA
458,NA,NA,NA,NA,NA
459,NA,NA,NA,NA,NA
460,NA,NA,NA,NA,NA
461,NA,NA,NA,NA,NA
462,NA,NA,NA,NA,NA
463,NA,NA,NA,NA,NA
464,NA,NA,NA,NA,NA
465,NA,NA,NA,NA,NA
466,"5/1/2016","/KimKardashian/status/726840079335972865","YOU REALLY SHOULD: WEAR A KIMONO http://bit.ly/1QKidrY pic.twitter.com/HXrxZ1HPn6",0,"Kim"
467,"4/29/2016","/KimKardashian/status/726193047856238592","North face swapping with her best friend Ryan pic.twitter.com/nHwWSzAvrr",1,"North"
468,NA,NA,NA,NA,NA
469,NA,NA,NA,NA,NA
470,NA,NA,NA,NA,NA
471,NA,NA,NA,NA,NA
472,NA,NA,NA,NA,NA
473,NA,NA,NA,NA,NA
474,NA,NA,NA,NA,NA
475,NA,NA,NA,NA,NA
476,NA,NA,NA,NA,NA
477,NA,NA,NA,NA,NA
478,NA,NA,NA,NA,NA
479,NA,NA,NA,NA,NA
480,NA,NA,NA,NA,NA
481,NA,NA,NA,NA,NA
482,NA,NA,NA,NA,NA
483,NA,NA,NA,NA,NA
484,NA,NA,NA,NA,NA
485,"4/25/2016","/KimKardashian/status/724463530263482369","It's been a year since my cousins, Khloe, Kanye, North &I visited Armenia &learned so much about our family historypic.twitter.com/v0AEeJwpAh",0,"Kanye"
485,"4/25/2016","/KimKardashian/status/724463530263482369","It's been a year since my cousins, Khloe, Kanye, North &I visited Armenia &learned so much about our family historypic.twitter.com/v0AEeJwpAh",0,"Khloe"
485,"4/25/2016","/KimKardashian/status/724463530263482369","It's been a year since my cousins, Khloe, Kanye, North &I visited Armenia &learned so much about our family historypic.twitter.com/v0AEeJwpAh",0,"North"
486,NA,NA,NA,NA,NA
487,NA,NA,NA,NA,NA
488,NA,NA,NA,NA,NA
489,NA,NA,NA,NA,NA
490,"4/22/2016","/KimKardashian/status/723720729762631680","I will always remember this moment with one of my favorite artists! I was so star struck I froze! RIP Princepic.twitter.com/ScwxRdvqgL",-1,"Kris"
491,NA,NA,NA,NA,NA
492,NA,NA,NA,NA,NA
493,NA,NA,NA,NA,NA
494,"4/20/2016","/KimKardashian/status/722858996541992960","Can't wait to watch tonight!!@kanyewest @chrissyteigen @johnlegend @khloekardashian #KocktailsWithKhloe 10pm on @FYIpic.twitter.com/Cen3wBqhEk",0,"Khloe"
494,"4/20/2016","/KimKardashian/status/722858996541992960","Can't wait to watch tonight!!@kanyewest @chrissyteigen @johnlegend @khloekardashian #KocktailsWithKhloe 10pm on @FYIpic.twitter.com/Cen3wBqhEk",0,"Kanye"
495,NA,NA,NA,NA,NA
496,NA,NA,NA,NA,NA
497,"4/19/2016","/KimKardashian/status/722462650165239809","On top of a glacier! @TheKingDream @kourtneykardashpic.twitter.com/ADeNWTe8du",1,"Kourtney"
498,"4/18/2016","/KimKardashian/status/722175551721578496","HAPPY BIRTHDAY KOURTNEY! http://bit.ly/20RckRr pic.twitter.com/jXGzET11mX",1,"Kourtney"
499,NA,NA,NA,NA,NA
500,"4/18/2016","/KimKardashian/status/722057488946892800","HBD @kourtneykardash Thx for always doing everything first so I can copy u! Don't know what I'd do without u! Love upic.twitter.com/uqCoLzIL42",1,"Kourtney"
501,NA,NA,NA,NA,NA
502,"4/16/2016","/KimKardashian/status/721434833117962240","Well I will be an even better friend and tell you to get rid of those horrendous pants!https://twitter.com/khloekardashian/status/721407817328951297 …",1,"Khloe"
503,NA,NA,NA,NA,NA
504,"4/15/2016","/KimKardashian/status/721199991079968772","Empire fool!!!!!!https://twitter.com/khloekardashian/status/721199354015420417 …",0,"Khloe"
505,NA,NA,NA,NA,NA
506,NA,NA,NA,NA,NA
507,NA,NA,NA,NA,NA
508,"4/12/2016","/KimKardashian/status/719955749795991553","MY FIRST CARPET AFTER SAINT http://bit.ly/1qGr7BO pic.twitter.com/99i3UiDct2",-1,"Saint"
509,NA,NA,NA,NA,NA
510,NA,NA,NA,NA,NA
511,NA,NA,NA,NA,NA
512,NA,NA,NA,NA,NA
513,NA,NA,NA,NA,NA
514,NA,NA,NA,NA,NA
515,NA,NA,NA,NA,NA
516,NA,NA,NA,NA,NA
517,NA,NA,NA,NA,NA
518,NA,NA,NA,NA,NA
519,NA,NA,NA,NA,NA
520,NA,NA,NA,NA,NA
521,NA,NA,NA,NA,NA
522,"4/7/2016","/KimKardashian/status/718163929990443009","So excited that outfits and accessories from the @thehuntsman movie are in my #KimKardashianGame!pic.twitter.com/ZSFaF3OpWV",1,"Kim"
523,NA,NA,NA,NA,NA
524,NA,NA,NA,NA,NA
525,NA,NA,NA,NA,NA
526,NA,NA,NA,NA,NA
527,NA,NA,NA,NA,NA
528,NA,NA,NA,NA,NA
529,NA,NA,NA,NA,NA
530,NA,NA,NA,NA,NA
531,NA,NA,NA,NA,NA
532,NA,NA,NA,NA,NA
533,"4/1/2016","/KimKardashian/status/715962233319202816","ABOUT MY “RIVALRY"" WITH KYLIE http://bit.ly/236w8ld pic.twitter.com/MNHu7IFtpr",0,"Kylie"
534,"4/1/2016","/KimKardashian/status/715769623904391170","You guys voted so much I added all 4! Open your iOS app now to start sharing. And use the bigger #KIMOJI stickers on Twitter!",0,"Kim"
535,"3/31/2016","/KimKardashian/status/715678346403643394","Having so much fun with #KIMOJI word designs! Thinking of releasing a new one today. Which do you guys like best?",3,"Kim"
536,"3/31/2016","/KimKardashian/status/715584548298293248","Excited to be hosting the 3 year anniversary of @HakkasanLV Fri April 8 in Vegas! Tickets: http://hkk.sn/kimkwest pic.twitter.com/tocxIqaQjK",1,"Kim"
537,NA,NA,NA,NA,NA
538,"3/30/2016","/KimKardashian/status/715390715824463872","KIMOJI can finally be shared on Twitter! Open the iOS app, it’s already in your keyboard! Check out the new design!pic.twitter.com/FfIPfUGT9x",0,"Kim"
539,NA,NA,NA,NA,NA
540,NA,NA,NA,NA,NA
541,NA,NA,NA,NA,NA
542,NA,NA,NA,NA,NA
543,NA,NA,NA,NA,NA
544,NA,NA,NA,NA,NA
545,NA,NA,NA,NA,NA
546,NA,NA,NA,NA,NA
547,NA,NA,NA,NA,NA
548,"3/25/2016","/KimKardashian/status/713491934417784832","I'm dying! Khloe sends us these videos  saying the funniest stuff! You have to go to her app & see this whole videopic.twitter.com/69pefysvhP",-1,"Khloe"
549,NA,NA,NA,NA,NA
550,"3/23/2016","/KimKardashian/status/712699441363312640","WOW @KendallJenner looks so beautiful on this special edition US Vogue Cover!!!!! Sooooo proud!!!!!pic.twitter.com/A81QVEDRTr",3,"Kendall"
551,NA,NA,NA,NA,NA
552,NA,NA,NA,NA,NA
553,NA,NA,NA,NA,NA
554,NA,NA,NA,NA,NA
555,"3/21/2016","/KimKardashian/status/711932049083346944","My thoughts and prayers go out to Kim Tripp's friends and family! Rest in peace beautiful soul.",2,"Kim"
556,NA,NA,NA,NA,NA
557,NA,NA,NA,NA,NA
558,NA,NA,NA,NA,NA
559,NA,NA,NA,NA,NA
560,NA,NA,NA,NA,NA
561,NA,NA,NA,NA,NA
562,NA,NA,NA,NA,NA
563,NA,NA,NA,NA,NA
564,NA,NA,NA,NA,NA
565,NA,NA,NA,NA,NA
566,NA,NA,NA,NA,NA
567,NA,NA,NA,NA,NA
568,NA,NA,NA,NA,NA
569,NA,NA,NA,NA,NA
570,"3/14/2016","/KimKardashian/status/709458355199156224","Or who to follow!!! It's my eyes looking at all the posts. How can someone tell me what to look at!https://twitter.com/kanyewest/status/709408940908486657 …",0,"Kanye"
571,NA,NA,NA,NA,NA
572,NA,NA,NA,NA,NA
573,NA,NA,NA,NA,NA
574,NA,NA,NA,NA,NA
575,NA,NA,NA,NA,NA
576,NA,NA,NA,NA,NA
577,NA,NA,NA,NA,NA
578,NA,NA,NA,NA,NA
579,NA,NA,NA,NA,NA
580,NA,NA,NA,NA,NA
581,NA,NA,NA,NA,NA
582,"3/9/2016","/KimKardashian/status/707455267613634560","Snapchat alert! I'm finally on! Add me -KimKardashian  https://www.snapchat.com/add/kimkardashian …",0,"Kim"
583,NA,NA,NA,NA,NA
584,NA,NA,NA,NA,NA
585,"3/8/2016","/KimKardashian/status/707283866780721152","Wait I can't believe people thought Kanye or Khloe hacked my Twitter. I swear I'm funny too!!!",-1,"Kanye"
585,"3/8/2016","/KimKardashian/status/707283866780721152","Wait I can't believe people thought Kanye or Khloe hacked my Twitter. I swear I'm funny too!!!",-1,"Khloe"
586,NA,NA,NA,NA,NA
587,NA,NA,NA,NA,NA
588,NA,NA,NA,NA,NA
589,NA,NA,NA,NA,NA
590,"3/7/2016","/KimKardashian/status/706995804716675072","I'm flattered some of u guys thought my post earlier was a recent pic! That was my blonde moment a year ago & 25lbs less! #MondayMotivation",0,"Kris"
591,NA,NA,NA,NA,NA
592,NA,NA,NA,NA,NA
593,NA,NA,NA,NA,NA
594,NA,NA,NA,NA,NA
595,NA,NA,NA,NA,NA
596,NA,NA,NA,NA,NA
597,NA,NA,NA,NA,NA
598,NA,NA,NA,NA,NA
599,"3/4/2016","/KimKardashian/status/705826446875500544","KIMOJI VS REAL LIFE PART 2 http://bit.ly/21NOarL pic.twitter.com/ezJAL5zrvJ",0,"Kim"
600,NA,NA,NA,NA,NA
601,NA,NA,NA,NA,NA
602,NA,NA,NA,NA,NA
603,"3/1/2016","/KimKardashian/status/704691456657661952","About last night-This was the moment right before Sacha showed us the CRAZIEST scene from ""The Brothers Grimbsy"" pic.twitter.com/fv7Dill59o",1,"Kris"
604,NA,NA,NA,NA,NA
605,NA,NA,NA,NA,NA
606,NA,NA,NA,NA,NA
607,NA,NA,NA,NA,NA
608,"2/29/2016","/KimKardashian/status/704364264543236096","Our 1st date! # HeartAndSoul https://www.kimkardashianwest.com/behind-the-scenes/671-kim-kardashian-kanye-west-piano/ …pic.twitter.com/VHR7EJhVcP",0,"Kanye"
608,"2/29/2016","/KimKardashian/status/704364264543236096","Our 1st date! # HeartAndSoul https://www.kimkardashianwest.com/behind-the-scenes/671-kim-kardashian-kanye-west-piano/ …pic.twitter.com/VHR7EJhVcP",0,"Kim"
609,"2/28/2016","/KimKardashian/status/704109248247173120","KYLIE'S snap chat story! Of course shot it with my @Lumeecase light phone case! http://bit.ly/1QepCDb pic.twitter.com/Vjp009XMbY",0,"Kylie"
610,NA,NA,NA,NA,NA
611,NA,NA,NA,NA,NA
612,NA,NA,NA,NA,NA
613,NA,NA,NA,NA,NA
614,NA,NA,NA,NA,NA
615,NA,NA,NA,NA,NA
616,NA,NA,NA,NA,NA
617,NA,NA,NA,NA,NA
618,NA,NA,NA,NA,NA
619,NA,NA,NA,NA,NA
620,NA,NA,NA,NA,NA
621,NA,NA,NA,NA,NA
622,"2/22/2016","/KimKardashian/status/701813601393225728","SAINT WESTpic.twitter.com/SzLYRjhHfK",1,"Saint"
623,"2/22/2016","/KimKardashian/status/701780587527340032","Happy Birthday dad!!! I love u & miss u so much!!!!! https://www.kimkardashianwest.com/behind-the-scenes/724-kim-kardashian-happy-birthday-dad/ …pic.twitter.com/zdxm86X7jr",1,"Kim"
624,NA,NA,NA,NA,NA
625,"2/21/2016","/KimKardashian/status/701627287590928384","So today we went baby shopping with @johnlegend & @chrissyteigen Kanye & North were a little too quiet.",1,"North"
625,"2/21/2016","/KimKardashian/status/701627287590928384","So today we went baby shopping with @johnlegend & @chrissyteigen Kanye & North were a little too quiet.",1,"Kanye"
626,NA,NA,NA,NA,NA
627,"2/21/2016","/KimKardashian/status/701594262589169664","Wait we're still at my moms  but we have 4 other homes lol. I think we should just move into our Bel Air home! #BabyMamaMamasHouse",0,"Kris"
628,"2/21/2016","/KimKardashian/status/701593536500596736","You guys!!!! I swear @khloekardashian's face changed!!!! I'm brutally honest. But look at my pregnant face in this episode so I can't talk!",0,"Khloe"
629,NA,NA,NA,NA,NA
630,NA,NA,NA,NA,NA
631,NA,NA,NA,NA,NA
632,NA,NA,NA,NA,NA
633,NA,NA,NA,NA,NA
634,"2/21/2016","/KimKardashian/status/701432288060379136","Thank you!!! Can't believe the season finale is tonight!https://twitter.com/kutienamekim/status/701420911967150080 …",1,"Kim"
635,NA,NA,NA,NA,NA
636,NA,NA,NA,NA,NA
637,NA,NA,NA,NA,NA
638,NA,NA,NA,NA,NA
639,NA,NA,NA,NA,NA
640,NA,NA,NA,NA,NA
641,"2/17/2016","/KimKardashian/status/700005554136047616","Download the Kendall & Kylie Game at the App Store http://smarturl.it/KendallGame ",0,"Kendall"
641,"2/17/2016","/KimKardashian/status/700005554136047616","Download the Kendall & Kylie Game at the App Store http://smarturl.it/KendallGame ",0,"Kylie"
642,"2/17/2016","/KimKardashian/status/700004718668435456","I just downloaded the Kendall & Kylie Game!!!!! So fun! Everyone go get it!!!!!!",1,"Kylie"
642,"2/17/2016","/KimKardashian/status/700004718668435456","I just downloaded the Kendall & Kylie Game!!!!! So fun! Everyone go get it!!!!!!",1,"Kendall"
643,NA,NA,NA,NA,NA
644,NA,NA,NA,NA,NA
645,NA,NA,NA,NA,NA
646,"2/14/2016","/KimKardashian/status/699024105937465345","KANYE'S ALBUM IS HERE!http://bit.ly/1U1G2BD ",0,"Kanye"
647,"2/14/2016","/KimKardashian/status/698962900002738177","This is so sweet thank you so much!!!https://twitter.com/kimkanyekimyefc/status/698897857131184129 …",2,"Kim"
647,"2/14/2016","/KimKardashian/status/698962900002738177","This is so sweet thank you so much!!!https://twitter.com/kimkanyekimyefc/status/698897857131184129 …",2,"Kanye"
648,NA,NA,NA,NA,NA
649,NA,NA,NA,NA,NA
650,NA,NA,NA,NA,NA
651,NA,NA,NA,NA,NA
652,NA,NA,NA,NA,NA
653,"2/13/2016","/KimKardashian/status/698743728941436928","Don't worry the end of mine & Kylie's snap story is coming after SNL! #ShootingSnapSkitsInSNLDressingRooms",-1,"Kylie"
654,NA,NA,NA,NA,NA
655,NA,NA,NA,NA,NA
656,NA,NA,NA,NA,NA
657,NA,NA,NA,NA,NA
658,NA,NA,NA,NA,NA
659,NA,NA,NA,NA,NA
660,NA,NA,NA,NA,NA
